cz_label,year,posts_total,posts_airea,cz_pop_year,airea_pct_posts,posts_per_1000
"Meridian, MS",2022,8546,1247,46207.22852682057,0.14591621811373742,184.9494174929698
"Meridian, MS",2023,9801,1403,44604.27271557271,0.14314865830017345,219.73231269788582
"Meridian, MS",2024,10529,1948,NA,0.18501282173045874,NA
"Meridian, MS",2025,2396,387,NA,0.16151919866444073,NA
"Mexia, TX",2010,1275,238,19396.399099099097,0.18666666666666668,65.7338505712238
"Mexia, TX",2011,1230,293,20143.507936507936,0.23821138211382115,61.061856945520276
"Mexia, TX",2012,903,250,20420.778735632186,0.2768549280177187,44.21966525813027
"Mexia, TX",2013,1456,340,19656.871602288986,0.23351648351648352,74.07078956706687
"Mexia, TX",2014,1495,337,19372.954964539007,0.2254180602006689,77.169435573277525
"Mexia, TX",2015,1765,481,18985.630753138077,0.2725212464589235,92.9650440877909
"Mexia, TX",2016,1962,375,18791.726608187135,0.191131498470948,104.4076492228873
"Mexia, TX",2017,2158,657,19246.375570776258,0.30444856348470806,112.12500722872271
"Mexia, TX",2018,1990,438,19315.809012875536,0.2201005025125628,103.02441894478794
"Mexia, TX",2019,1584,241,19486.559934318553,0.15214646464646464,81.28679486471877
"Mexia, TX",2020,2035,371,19549.261997405967,0.1823095823095823,104.0960011825525
"Mexia, TX",2021,3818,528,18266.71269379845,0.13829229963331588,209.01407188038883
"Mexia, TX",2022,3506,473,18337.327692307692,0.13491158014831717,191.19470725664834
"Mexia, TX",2023,3452,453,18382.3498980632,0.13122827346465818,187.78883108757003
"Mexia, TX",2024,3211,518,NA,0.16132046091560262,NA
"Mexia, TX",2025,719,105,NA,0.14603616133518776,NA
"Miami, FL",2010,126599,11719,1807001.9485759493,0.09256787178413732,70.06024542462134
"Miami, FL",2011,193349,17065,1819511.7200622086,0.08826008926862823,106.2642234551748
"Miami, FL",2012,139706,12895,1837566.6159874606,0.09230097490444218,76.02771991203467
"Miami, FL",2013,224748,21754,1832519.3803803804,0.09679285243917632,122.64426908999374
"Miami, FL",2014,235692,24182,1847084.0656716416,0.1026000033942603,127.60220521652165
"Miami, FL",2015,279491,28205,1883383.0229970324,0.100915592988683,148.39838555794415
"Miami, FL",2016,279866,28426,1881361.8917293227,0.10157003708917839,148.75713238921347
"Miami, FL",2017,277078,27403,1914437.7751643904,0.09889994875089325,144.7307421502418
"Miami, FL",2018,414746,46234,1973482.6942070278,0.11147545726782175,210.15943094786073
"Miami, FL",2019,481408,49364,1995154.7208691498,0.10254088008508376,241.288555200513
"Miami, FL",2020,478507,53358,1978413.1225071228,0.1115093405112151,241.86404475199654
"Miami, FL",2021,690445,78364,1877098.2865538315,0.11349781662550963,367.82570467718523
"Miami, FL",2022,714385,75192,1880596.9029126219,0.10525416967041581,379.87141151491755
"Miami, FL",2023,514287,58564,1915320.0549242424,0.11387415975904505,268.5123035587605
"Miami, FL",2024,493163,58187,NA,0.11798735914900348,NA
"Miami, FL",2025,86589,10127,NA,0.11695480950236173,NA
"Miami, OK",2010,2580,459,34767.679761904765,0.17790697674418604,74.20685008802133
"Miami, OK",2011,1894,363,33461.94617380026,0.19165786694825765,56.6016091880199
"Miami, OK",2012,1690,273,33509.42040816326,0.16153846153846155,50.433578958241164
"Miami, OK",2013,2861,398,34376.36479028698,0.1391121985319818,83.22578659650407
"Miami, OK",2014,3110,692,34472.23450854701,0.222508038585209,90.21753432400531
"Miami, OK",2015,3755,1031,35482.41011904762,0.2745672436750999,105.82708410735171
"Miami, OK",2016,4906,1111,34259.958455522974,0.226457399103139,143.19923961288734
"Miami, OK",2017,4628,1122,33099.20913461539,0.2424373379429559,139.8220719165161
"Miami, OK",2018,3669,818,33837.88413413413,0.2229490324339057,108.42876538781212
"Miami, OK",2019,3129,509,34204.85320284698,0.16267178012144456,91.47824671089549
"Miami, OK",2020,4065,748,35044.570452155625,0.184009840098401,115.9951441136856
"Miami, OK",2021,4925,931,33454.4598173516,0.18903553299492387,147.21505075522347
"Miami, OK",2022,6075,895,33824.05659922929,0.14732510288065845,179.60589624067813
"Miami, OK",2023,6202,1054,33626.5399257196,0.16994517897452435,184.43764995447353
"Miami, OK",2024,6645,1165,NA,0.17531978931527464,NA
"Miami, OK",2025,1045,194,NA,0.18564593301435406,NA
"Middlesborough, KY",2010,990,57,27733.985714285714,0.05757575757575758,35.69627568856983
"Middlesborough, KY",2011,583,48,28285.36434108527,0.0823327615780446,20.611366110394286
"Middlesborough, KY",2012,830,45,29335.924882629108,0.05421686746987952,28.292954911793966
"Middlesborough, KY",2013,1134,97,28570.177536231884,0.0855379188712522,39.691737951641834
"Middlesborough, KY",2014,1631,176,28208.99601275917,0.1079092581238504,57.81843491566608
"Middlesborough, KY",2015,1444,280,28496.45792880259,0.19390581717451524,50.67296446483924
"Middlesborough, KY",2016,1956,291,28360.346994535517,0.14877300613496933,68.96953695160651
"Middlesborough, KY",2017,2095,439,28332.935897435895,0.20954653937947493,73.94221366906052
"Middlesborough, KY",2018,1926,306,28461.418044077134,0.1588785046728972,67.67055657653023
"Middlesborough, KY",2019,1756,203,28547.690258751903,0.11560364464692482,61.51110594531061
"Middlesborough, KY",2020,2321,281,28318.748106060608,0.12106850495476087,81.95983774802791
"Middlesborough, KY",2021,2400,255,27482.549808429118,0.10625,87.32814155635226
"Middlesborough, KY",2022,2987,265,27670.345890410958,0.08871777703381319,107.94949986639423
"Middlesborough, KY",2023,3065,324,27341.57894736842,0.10570962479608483,112.10032916899267
"Middlesborough, KY",2024,3361,329,NA,0.0978875334721809,NA
"Middlesborough, KY",2025,524,51,NA,0.09732824427480916,NA
"Milbank, SD",2010,413,48,6939.7018181818185,0.1162227602905569,59.51264345651738
"Milbank, SD",2011,370,33,7170.072277227723,0.0891891891891892,51.60338497216082
"Milbank, SD",2012,1018,149,7056.148392554992,0.14636542239685657,144.27134229122805
"Milbank, SD",2013,1840,423,6976.64221732746,0.2298913043478261,263.737187988529
"Milbank, SD",2014,2249,575,6816.46202614379,0.25566918630502444,329.93655526491716
"Milbank, SD",2015,2201,474,7129.971819338422,0.2153566560654248,308.69687226957745
"Milbank, SD",2016,2642,509,7123.812210012211,0.1926570779712339,370.8688441122554
"Milbank, SD",2017,2263,555,7196.757713498623,0.24524966858152894,314.44715663491024
"Milbank, SD",2018,1742,342,7063.145204402515,0.19632606199770378,246.63233582033644
"Milbank, SD",2019,1006,186,6781.491431261771,0.1848906560636183,148.34494892413696
"Milbank, SD",2020,1246,225,6863.923387096775,0.18057784911717495,181.5288326705842
"Milbank, SD",2021,1486,322,7054.747839506173,0.21668909825033647,210.63828698149743
"Milbank, SD",2022,1822,352,7054.507123098201,0.19319429198682767,258.2745992323576
"Milbank, SD",2023,1579,310,7088.91067251462,0.19632678910702978,222.74226223813986
"Milbank, SD",2024,1889,374,NA,0.19798835362625727,NA
"Milbank, SD",2025,414,103,NA,0.24879227053140096,NA
"Miles City, MT",2010,713,117,10200.125827814569,0.1640953716690042,69.9010984801512
"Miles City, MT",2011,789,182,10251.289308176101,0.23067173637515842,76.96592850722872
"Miles City, MT",2012,1055,264,10375.535532994923,0.2502369668246445,101.68149842916799
"Miles City, MT",2013,2889,608,10141.282249742002,0.2104534440983039,284.87521881895134
"Miles City, MT",2014,3193,682,10124.779397473276,0.21359223300970873,315.36489583139365
"Miles City, MT",2015,3781,668,9025.439842209073,0.17667283787357843,418.92695160600175
"Miles City, MT",2016,3128,437,9016.73502994012,0.13970588235294118,346.91049361143007
"Miles City, MT",2017,3311,457,9393.07372793354,0.13802476593174268,352.4937731675203
"Miles City, MT",2018,3165,604,8896.083844580779,0.19083728278041073,355.77452453171526
"Miles City, MT",2019,2286,386,9401.68735632184,0.16885389326334208,243.1478428670422
"Miles City, MT",2020,2211,346,8758.963157894737,0.15649027589326098,252.4271377950887
"Miles City, MT",2021,3304,572,7396.837754199823,0.17312348668280872,446.6773653544089
"Miles City, MT",2022,4571,496,5222.193298969073,0.10851017282870269,875.3027202004133
"Miles City, MT",2023,4969,636,5441.689356435643,0.1279935600724492,913.1355493718848
"Miles City, MT",2024,4198,576,NA,0.13720819437827536,NA
"Miles City, MT",2025,479,63,NA,0.1315240083507307,NA
"Milledgeville, GA",2010,2187,179,25399.55589016094,0.08184727937814358,86.10386769979633
"Milledgeville, GA",2011,2836,343,26624.42415795587,0.12094499294781383,106.51873569827241
"Milledgeville, GA",2012,3066,502,27124.331439875652,0.16373124592302674,113.0350440819586
"Milledgeville, GA",2013,5173,692,26039.463988095238,0.13377150589599845,198.66000323067325
"Milledgeville, GA",2014,5750,868,25890.70481588101,0.15095652173913043,222.0874263906878
"Milledgeville, GA",2015,5965,1073,25305.826268245994,0.1798826487845767,235.7164684831865
"Milledgeville, GA",2016,6437,972,25920.967410323712,0.15100201957433587,248.33178091324996
"Milledgeville, GA",2017,6990,1356,26272.96149404762,0.19399141630901287,266.0529914598188
"Milledgeville, GA",2018,6305,1330,26861.32999289268,0.21094369547977795,234.72404388272133
"Milledgeville, GA",2019,6170,1059,25577.65866643494,0.17163695299837925,241.22614506920328
"Milledgeville, GA",2020,9583,1645,26407.483872517616,0.17165814463111762,362.8895523050217
"Milledgeville, GA",2021,13358,2352,24622.19287749288,0.17607426261416378,542.518697114526
"Milledgeville, GA",2022,14938,2173,25200.88445684524,0.14546793412772793,592.7569734935408
"Milledgeville, GA",2023,13074,1801,24497.33643097643,0.13775432155422976,533.6906743652411
"Milledgeville, GA",2024,10285,1446,NA,0.14059309674282935,NA
"Milledgeville, GA",2025,1990,300,NA,0.1507537688442211,NA
"Milwaukee, WI",2010,76964,10422,452719.37147428584,0.13541395977340054,170.00377021501387
"Milwaukee, WI",2011,82756,14143,411498.2438133334,0.1708999951665136,201.10899923436938
"Milwaukee, WI",2012,81758,13574,429672.6877185051,0.16602656620758824,190.27972300059895
"Milwaukee, WI",2013,155310,26586,411381.1342842844,0.1711802202047518,377.53311237815115
"Milwaukee, WI",2014,168375,31030,401362.6082126648,0.18429101707498144,419.5084358999016
"Milwaukee, WI",2015,176769,31311,391139.82152351737,0.1771294740593656,451.9330179971761
"Milwaukee, WI",2016,210906,35955,395929.05259315204,0.1704787914995306,532.6863452395406
"Milwaukee, WI",2017,204333,35916,398406.29890026135,0.17577190174861623,512.8759273235124
"Milwaukee, WI",2018,304120,55504,408608.18654259376,0.18250690516901225,744.282689422568
"Milwaukee, WI",2019,300448,49688,399867.5416252588,0.16537969964852486,751.3688127294133
"Milwaukee, WI",2020,294306,51310,374224.721910267,0.17434235115831823,786.4418964564553
"Milwaukee, WI",2021,373956,64087,370148.38104734774,0.17137577682935962,1010.2867367456221
"Milwaukee, WI",2022,387128,64365,357305.6898586524,0.16626283813105744,1083.464414331451
"Milwaukee, WI",2023,285805,48787,363741.9212709833,0.17070030265390737,785.7356639051751
"Milwaukee, WI",2024,282457,49365,NA,0.17476996498582084,NA
"Milwaukee, WI",2025,48389,8707,NA,0.17993758912149455,NA
"Minneapolis, MN",2010,166944,19565,479114.2963318907,0.11719498754073222,348.442952502413
"Minneapolis, MN",2011,231650,30620,464611.5487582384,0.1321821713792359,498.5885534251745
"Minneapolis, MN",2012,205930,27358,467058.95043957303,0.1328509687757976,440.9079406490096
"Minneapolis, MN",2013,360574,52750,418132.2966121232,0.14629451929423642,862.3442937116224
